fixture_id,fecha,liga_id,equipo_local_id,equipo_visitante_id,goles_local,goles_visitante,tiros_local,tiros_visitante,tiros_arco_local,tiros_arco_visitante,corners_local,corners_visitante,posesion_local,posesion_visitante,tarjetas_local,tarjetas_visitante,xg_local,xg_visitante,tiros_dentro_local,tiros_dentro_visitante,tiros_fuera_local,tiros_fuera_visitante,tiros_bloqueados_local,tiros_bloqueados_visitante,atajadas_local,atajadas_visitante,goles_prevenidos_local,goles_prevenidos_visitante
1038003,2023-09-24,140,530,541,3,1,10,20,4,5,6,11,36,64,1,3,1.29,1.01,7,9,3,11,3,7,4,1,,
1038005,2023-09-24,140,543,724,1,1,21,5,7,1,11,8,63,37,2,3,1.86,0.22,15,4,6,1,3,1,0,6,,
1038008,2023-09-24,140,728,533,1,1,11,13,6,6,2,8,41,59,2,4,1.21,1.64,7,9,4,4,2,1,5,5,,
1038010,2023-09-24,140,548,546,4,3,10,10,6,7,2,1,61,39,3,2,1.95,1.47,6,7,4,3,2,0,4,2,,
1038011,2023-09-24,140,534,715,1,0,10,2,3,1,6,7,58,42,7,4,0.6,0.04,5,0,5,2,1,0,1,2,,
1048920,2023-09-24,78,168,180,4,1,21,2,10,2,7,2,72,28,1,1,3.65,0.52,17,2,4,0,5,0,1,6,,
1048921,2023-09-24,78,169,160,0,0,12,7,4,1,7,3,57,43,4,2,0.65,0.58,9,5,3,2,6,3,1,4,,
1052293,2023-09-24,135,499,490,2,0,10,10,6,0,7,7,57,43,1,2,1.73,0.75,9,7,1,3,2,3,0,4,,
1052294,2023-09-24,135,500,492,0,0,4,12,2,4,5,5,49,51,4,5,0.24,2.06,3,8,1,4,1,2,4,2,,
1052295,2023-09-24,135,511,505,0,1,7,23,1,6,3,6,39,61,2,2,0.31,1.65,4,15,3,8,3,6,4,1,,
1052301,2023-09-24,135,503,497,1,1,12,11,4,3,7,1,42,58,0,2,0.95,1.36,6,8,6,3,2,2,2,3,,
1052302,2023-09-24,135,494,502,0,2,20,6,8,2,10,3,49,51,0,1,2.24,0.52,15,3,5,3,7,1,0,8,,
1038014,2023-09-26,140,536,723,5,1,18,10,9,1,9,4,47,53,3,2,2.22,1.78,15,10,3,0,5,2,0,4,,
1038016,2023-09-26,140,798,529,2,2,10,10,5,4,7,2,30,70,5,1,0.79,1.89,7,6,3,4,3,1,2,3,,
1052309,2023-09-26,135,496,867,1,0,15,2,5,0,5,1,51,49,2,6,1.44,0.05,9,1,6,1,5,0,0,4,,
1038012,2023-09-27,140,531,546,2,2,8,13,4,5,5,4,48,52,6,6,0.74,1.36,6,9,2,4,3,4,3,2,,
1038013,2023-09-27,140,724,728,0,0,9,9,2,4,1,2,52,48,5,7,0.59,0.26,5,0,4,9,1,0,4,2,,
1038018,2023-09-27,140,533,547,1,2,14,17,3,5,5,6,53,47,3,2,1.91,2.15,11,13,3,4,5,3,3,2,,
1038019,2023-09-27,140,532,548,0,1,9,2,2,1,0,2,37,63,5,7,0.37,0.18,3,1,6,1,3,0,0,2,,
1038020,2023-09-27,140,541,534,2,0,21,16,9,2,7,2,47,53,0,1,1.76,0.72,17,7,4,9,9,6,2,7,,
1052303,2023-09-27,135,490,489,1,3,16,17,6,6,3,5,33,67,3,1,0.88,2.19,10,12,6,5,6,4,3,5,,
1052304,2023-09-27,135,511,514,1,0,13,14,6,2,10,2,40,60,2,1,3.22,0.62,8,6,5,8,2,7,2,5,,
1052307,2023-09-27,135,504,499,0,1,11,8,2,2,4,1,51,49,2,4,0.48,1.23,3,6,8,2,3,1,1,2,,
1052308,2023-09-27,135,505,488,1,2,13,13,3,6,8,6,63,37,0,1,0.92,1.02,10,8,3,5,4,2,4,2,,
1052310,2023-09-27,135,487,503,2,0,6,7,3,2,4,2,50,50,1,4,0.89,0.35,4,4,2,3,1,2,2,1,,
1052312,2023-09-27,135,492,494,4,1,23,13,10,3,8,4,66,34,1,1,3.29,0.69,16,5,7,8,4,3,2,6,,
1038015,2023-09-28,140,727,530,0,2,13,5,2,3,7,2,54,46,4,3,0.94,1.44,8,4,5,1,3,0,1,2,,
1038017,2023-09-28,140,715,543,1,1,18,13,7,3,5,7,39,61,2,1,1.78,0.88,12,8,6,5,4,4,2,6,,
1038021,2023-09-28,140,538,542,1,1,8,21,0,11,2,8,46,54,7,3,0.56,2.7,3,16,5,5,4,3,8,0,,
1052305,2023-09-28,135,512,502,1,1,11,19,3,6,8,10,52,48,3,3,0.71,1.47,5,11,6,8,5,7,5,2,,
1052306,2023-09-28,135,495,497,4,1,8,13,4,3,1,7,29,71,4,3,1.11,1.46,7,6,1,7,3,4,2,0,,
1052311,2023-09-28,135,1579,500,0,0,10,7,3,5,7,5,48,52,5,4,0.74,0.58,5,4,5,3,3,2,5,3,,
1038024,2023-09-29,140,529,536,1,0,18,12,4,3,13,3,59,41,2,3,2.43,1.11,16,9,2,3,9,1,3,4,,
1048931,2023-09-29,78,167,165,1,3,15,6,3,5,4,3,53,47,3,6,1.97,1.64,8,6,7,0,4,0,2,2,,
1035097,2023-09-30,39,35,42,0,4,8,15,1,8,6,6,42,58,0,1,0.65,3.43,7,14,1,1,4,4,4,1,,
1035098,2023-09-30,39,66,51,6,1,19,11,9,3,1,3,38,62,4,4,1.58,1.71,14,8,5,3,6,5,2,4,,
1035099,2023-09-30,39,45,1359,1,2,23,9,5,2,3,6,68,32,0,1,2.9,0.89,16,8,7,1,4,3,0,3,,
1035101,2023-09-30,39,33,52,0,1,19,8,4,2,10,4,77,23,3,2,1.3,0.9,15,5,4,3,7,2,1,3,,
1035102,2023-09-30,39,34,44,2,0,20,8,8,2,5,3,53,47,1,3,3.19,0.65,14,6,6,2,6,5,2,6,,
1035104,2023-09-30,39,47,40,2,1,24,12,8,4,11,5,65,35,5,8,2.23,1.31,10,9,14,3,12,3,3,8,,
1035105,2023-09-30,39,48,62,2,0,20,16,9,2,7,4,52,48,1,1,2.14,1.07,17,11,3,5,3,8,2,6,,
1035106,2023-09-30,39,39,50,2,1,3,23,1,8,0,6,32,68,5,4,0.47,0.87,3,12,0,11,2,10,7,0,,
1038026,2023-09-30,140,546,533,0,0,22,3,9,0,6,4,65,35,2,5,0.83,0.14,12,2,10,1,2,1,0,9,,
1038027,2023-09-30,140,547,541,0,3,13,14,3,7,1,4,52,48,2,3,1.59,2.38,7,10,6,4,2,4,4,3,,
1038029,2023-09-30,140,548,531,3,0,8,18,5,3,5,7,51,49,2,2,1.45,1.82,5,14,3,4,2,5,3,2,,
1038031,2023-09-30,140,728,798,2,2,19,9,5,4,5,0,61,39,2,5,2.3,1.47,9,8,10,1,5,2,2,3,,
1048926,2023-09-30,78,173,157,2,2,6,11,2,5,5,1,35,65,2,5,0.73,2.36,3,6,3,5,1,2,3,0,,
1048928,2023-09-30,78,161,169,2,0,18,8,8,4,7,4,54,46,1,7,3.25,1.3,13,6,5,2,4,0,4,6,,
1048929,2023-09-30,78,164,168,0,3,10,6,3,3,3,1,45,55,4,1,0.47,1.13,4,3,6,3,3,1,1,3,,
1048930,2023-09-30,78,192,172,0,2,14,18,5,4,8,4,40,60,2,1,0.72,2.48,7,11,7,7,3,3,2,5,,
1048932,2023-09-30,78,176,163,1,3,24,27,5,9,5,10,58,42,2,3,1.58,2.83,15,22,9,5,7,7,5,3,,
1048933,2023-09-30,78,180,182,1,0,10,20,4,8,5,7,49,51,1,2,0.77,2.15,4,13,6,7,0,4,8,3,,
1052316,2023-09-30,135,867,492,0,4,9,15,4,6,3,7,44,56,3,2,0.46,2.5,5,8,4,7,1,4,2,4,,
1052317,2023-09-30,135,489,487,2,0,14,13,7,4,7,1,50,50,3,2,2.24,0.53,11,3,3,10,5,4,4,5,,
1052319,2023-09-30,135,514,505,0,4,12,16,3,6,3,3,36,64,2,1,0.62,2.35,6,11,6,5,5,6,2,3,,
1035103,2023-10-01,39,65,55,1,1,6,18,1,5,1,11,41,59,4,2,0.46,1.66,5,15,1,3,1,7,3,0,,
1038022,2023-10-01,140,723,715,3,3,17,19,5,4,1,5,49,51,2,1,2.92,2.89,12,17,5,2,3,5,1,2,,
1038023,2023-10-01,140,530,724,3,2,18,8,9,4,5,3,70,30,1,3,2.76,0.84,14,4,4,4,2,1,2,6,,
1038025,2023-10-01,140,543,532,3,0,15,9,7,2,5,3,56,44,2,2,1.62,0.66,12,5,3,4,4,0,2,4,,
1038028,2023-10-01,140,542,727,0,2,17,10,3,3,4,2,46,54,3,3,1.5,1.12,9,5,8,5,8,2,1,3,,
1048927,2023-10-01,78,160,170,2,0,7,13,3,3,2,3,53,47,2,2,1.03,0.81,5,8,2,5,2,5,3,1,,
1048934,2023-10-01,78,181,162,4,2,14,11,5,6,2,4,43,57,3,2,2.43,1.55,11,9,3,2,2,5,4,1,,
1052313,2023-10-01,135,499,496,0,0,15,5,2,3,5,2,52,48,1,2,1.25,0.17,9,2,6,3,4,2,3,2,,
1052314,2023-10-01,135,500,511,3,0,21,12,9,4,2,6,57,43,2,4,2.45,0.89,16,7,5,5,2,4,4,6,,
1052318,2023-10-01,135,497,512,2,0,11,8,5,0,7,3,50,50,1,2,0.56,0.91,8,4,3,4,1,2,0,3,,
1052322,2023-10-01,135,494,495,2,2,11,8,2,4,5,0,59,41,3,2,1.35,0.77,7,5,4,3,4,1,2,1,,
1035100,2023-10-02,39,36,49,0,2,10,11,3,4,8,1,56,44,1,4,1.09,1.7,9,8,1,3,3,1,2,3,,
1038030,2023-10-02,140,534,538,2,1,16,11,5,3,4,5,74,26,2,1,1.7,1.54,8,8,8,3,7,3,2,4,,
1052315,2023-10-02,135,502,490,3,0,14,6,2,4,4,2,60,40,1,1,1.16,0.8,11,6,3,0,7,0,3,0,,
1052320,2023-10-02,135,488,1579,0,1,19,13,7,4,7,4,43,57,0,0,1.43,1.55,10,9,9,4,6,5,3,7,,
1052321,2023-10-02,135,503,504,0,0,8,5,2,2,10,1,55,45,1,1,0.56,0.25,6,2,2,3,1,2,2,2,,
1035051,2023-10-03,39,1359,44,1,2,18,14,3,4,7,6,49,51,4,2,1.34,1.11,15,7,3,7,5,2,2,1,,
1038037,2023-10-06,140,531,723,3,0,23,4,9,1,6,2,59,41,2,0,1.92,0.1,21,0,2,4,1,2,1,6,,
1048940,2023-10-06,78,163,164,2,2,21,14,9,7,10,3,60,40,3,1,2.45,0.65,15,8,6,6,7,5,5,7,,
1052324,2023-10-06,135,511,494,0,0,18,11,3,1,5,7,59,41,1,2,1.27,0.73,11,6,7,5,7,3,1,3,,
1052330,2023-10-06,135,867,488,1,1,13,14,4,1,5,3,43,57,2,3,1.72,1.7,11,7,2,7,1,5,0,3,,
1035109,2023-10-07,39,44,49,1,4,10,9,3,5,7,3,38,62,2,4,0.76,1.86,5,6,5,3,4,2,2,2,,
1035110,2023-10-07,39,52,65,0,0,8,16,2,5,3,7,52,48,0,1,0.81,1.05,7,11,1,5,2,4,5,2,,
1035111,2023-10-07,39,45,35,3,0,25,11,8,4,8,7,47,53,1,2,2.49,0.69,16,7,9,4,6,4,3,5,,
1035112,2023-10-07,39,36,62,3,1,20,5,6,2,9,4,60,40,1,2,2.21,0.57,9,3,11,2,6,1,2,4,,
1035113,2023-10-07,39,1359,47,0,1,12,15,2,4,5,6,33,67,2,4,0.76,1.96,8,10,4,5,4,2,3,2,,
1035114,2023-10-07,39,33,55,2,1,21,11,8,3,7,5,64,36,0,5,1.43,0.95,14,6,7,5,4,1,2,6,,
1038033,2023-10-07,140,724,547,0,1,8,20,2,5,5,5,26,74,2,3,0.43,1.21,6,5,2,15,1,7,4,2,,
1038035,2023-10-07,140,798,532,1,1,9,11,5,3,3,6,49,51,2,1,0.58,0.55,7,4,2,7,2,5,2,4,,
1038039,2023-10-07,140,541,727,4,0,19,7,9,1,5,4,67,33,2,2,3.46,0.46,15,2,4,5,3,3,1,5,,
1038040,2023-10-07,140,536,728,2,2,22,7,6,4,12,2,64,36,5,2,1.03,1.05,12,3,10,4,5,1,2,5,,
1048936,2023-10-07,78,165,182,4,2,14,13,7,5,4,6,67,33,1,1,1.63,1.42,9,9,5,4,4,2,3,3,,
1048937,2023-10-07,78,173,176,0,0,17,9,5,2,9,1,77,23,2,4,2.42,0.31,11,6,6,3,7,0,2,5,,
1048941,2023-10-07,78,162,167,2,3,13,10,3,4,4,4,48,52,5,4,0.83,1.76,7,6,6,4,3,0,2,1,,
1048942,2023-10-07,78,170,181,1,2,18,17,3,5,4,4,47,53,4,2,1.11,1.74,10,11,8,6,7,5,3,2,,
1048943,2023-10-07,78,172,161,3,1,14,12,8,5,5,6,59,41,1,3,2.69,1.23,9,8,5,4,4,4,4,5,,
1052326,2023-10-07,135,495,489,0,1,7,12,1,3,3,2,41,59,4,6,0.56,0.64,4,5,3,7,4,5,2,1,,
1052327,2023-10-07,135,505,500,2,2,14,8,5,3,7,7,63,37,2,3,0.72,1.32,9,4,5,4,5,2,1,3,,
1052328,2023-10-07,135,496,503,2,0,17,10,6,1,7,3,50,50,1,1,1.91,0.56,11,6,6,4,7,2,1,3,,
1035107,2023-10-08,39,42,50,1,0,12,4,2,1,5,4,49,51,2,3,0.39,0.48,6,3,6,1,4,1,0,1,,
1035108,2023-10-08,39,51,40,2,2,14,14,3,4,8,1,46,54,1,2,2.32,2.35,8,10,6,4,6,5,2,1,,
1035115,2023-10-08,39,48,34,2,2,5,10,3,3,4,2,35,65,3,3,1.16,2.01,3,8,2,2,0,1,1,1,,
1035116,2023-10-08,39,39,66,1,1,8,18,3,4,2,10,46,54,6,2,1.68,1.61,6,13,2,5,2,6,3,2,,
1038032,2023-10-08,140,530,548,2,1,14,13,5,4,1,4,37,63,3,3,2.33,1.24,12,3,2,10,3,3,3,3,,
1038034,2023-10-08,140,538,546,2,2,26,3,11,2,13,1,75,25,1,10,2.89,0.74,14,3,12,0,8,0,0,9,,
1038036,2023-10-08,140,542,543,1,1,15,6,5,2,5,3,39,61,3,4,1.38,0.93,7,4,8,2,2,1,1,5,,
1038038,2023-10-08,140,715,529,2,2,7,22,2,10,1,11,19,81,5,1,0.73,3.32,4,13,3,9,1,4,8,0,,
1038041,2023-10-08,140,533,534,1,2,9,8,4,5,7,2,49,51,4,4,0.99,1.12,7,6,2,2,1,0,3,3,,
1048935,2023-10-08,78,157,160,3,0,21,2,6,0,7,1,70,30,1,0,2.43,0.05,15,2,6,0,8,0,0,4,,
1048938,2023-10-08,78,168,192,3,0,23,7,10,3,11,4,64,36,3,0,3.27,1.41,15,6,8,1,9,1,3,7,,
1048939,2023-10-08,78,169,180,2,0,13,7,6,2,3,6,49,51,2,3,2.0,1.24,9,4,4,3,2,2,2,4,,
1052323,2023-10-08,135,490,497,1,4,16,11,2,5,4,3,58,42,2,3,1.71,2.58,11,8,5,3,4,4,1,1,,
1052325,2023-10-08,135,512,504,2,1,11,16,2,4,2,4,53,47,1,4,1.77,0.85,7,8,4,8,1,3,3,0,,
1052329,2023-10-08,135,487,499,3,2,12,12,4,4,4,6,46,54,1,1,1.57,0.98,5,9,7,3,4,2,2,2,,
1052331,2023-10-08,135,1579,514,3,0,16,8,7,5,7,7,58,42,1,2,2.98,0.58,12,5,4,3,4,1,6,4,,
1052332,2023-10-08,135,492,502,1,3,16,12,4,3,6,4,54,46,2,4,1.75,2.07,13,9,3,3,6,4,0,3,,
1038050,2023-10-20,140,727,715,2,0,12,13,6,3,1,7,57,43,3,5,2.14,0.65,8,11,4,2,3,5,3,4,,
1048944,2023-10-20,78,165,162,1,0,23,5,5,1,10,4,57,43,1,5,2.69,0.37,15,5,8,0,10,1,1,4,,
1035117,2023-10-21,39,35,39,1,2,7,21,4,7,3,12,34,66,3,6,0.63,2.35,4,15,3,6,2,6,5,3,,
1035119,2023-10-21,39,55,44,3,0,23,6,10,1,5,5,50,50,5,5,3.24,1.14,16,3,7,3,5,1,1,6,,
1035120,2023-10-21,39,49,42,2,2,11,13,5,3,2,7,43,57,3,3,1.35,0.99,6,9,5,4,2,5,1,3,,
1035121,2023-10-21,39,40,45,2,0,26,6,6,1,12,4,78,22,1,4,2.23,0.13,13,1,13,5,11,1,1,4,,
1035122,2023-10-21,39,50,51,2,1,10,5,6,3,2,2,55,45,5,2,0.75,0.83,6,4,4,1,0,0,2,3,,
1035123,2023-10-21,39,34,52,4,0,10,17,7,3,6,8,60,40,2,3,2.39,1.21,9,10,1,7,0,4,3,3,,
1035124,2023-10-21,39,65,1359,2,2,19,13,8,4,4,2,57,43,3,0,2.97,1.71,17,9,2,4,2,4,2,6,,
1035125,2023-10-21,39,62,33,1,2,12,14,6,5,5,4,38,62,3,1,1.42,1.1,6,5,6,9,3,3,3,5,,
1038045,2023-10-21,140,538,530,0,3,16,12,3,7,7,5,36,64,4,2,0.76,1.84,10,10,6,2,4,4,4,3,,
1038046,2023-10-21,140,546,543,1,1,13,13,3,3,4,8,45,55,5,2,1.49,1.16,10,11,3,2,6,4,2,2,,
1038048,2023-10-21,140,548,798,1,0,14,18,6,7,2,5,57,43,3,3,1.35,1.95,7,14,7,4,2,4,6,5,,
1038049,2023-10-21,140,536,541,1,1,17,14,7,5,4,6,49,51,5,2,1.35,2.13,9,8,8,6,2,4,3,6,,
1048945,2023-10-21,78,182,172,0,3,9,10,1,5,4,2,42,58,2,1,0.63,1.38,5,8,4,2,4,3,2,1,,
1048946,2023-10-21,78,160,176,2,1,17,13,5,4,5,2,58,42,3,4,2.32,1.35,13,6,4,7,5,4,2,3,,
1048947,2023-10-21,78,161,168,1,2,18,13,6,7,4,3,42,58,3,5,1.48,1.92,9,10,9,3,3,0,5,5,,
1048948,2023-10-21,78,164,157,1,3,16,13,3,5,2,7,38,62,3,2,1.18,1.35,13,8,3,5,2,5,2,2,,
1048950,2023-10-21,78,167,169,1,3,14,14,4,5,6,3,54,46,3,0,1.52,2.54,12,14,2,0,4,4,2,3,,
1048952,2023-10-21,78,181,173,1,3,18,10,4,7,6,0,58,42,6,3,2.0,1.72,13,5,5,5,4,0,4,3,,
1052336,2023-10-21,135,504,492,1,3,15,22,9,10,5,8,40,60,3,2,1.27,2.34,11,14,4,8,0,6,7,8,,
1052340,2023-10-21,135,488,487,0,2,9,18,2,6,5,7,51,49,1,5,0.52,2.27,3,13,6,5,3,2,5,2,,
1052341,2023-10-21,135,503,505,0,3,7,14,3,4,2,4,46,54,1,2,0.39,2.52,4,10,3,4,2,4,1,3,,
1035118,2023-10-22,39,66,48,4,1,15,14,7,4,8,7,58,42,0,1,1.94,1.16,9,9,6,5,2,7,3,3,,
1038042,2023-10-22,140,534,728,0,1,12,12,6,4,10,5,61,39,4,4,1.33,1.35,8,7,4,5,2,1,3,6,,
1038043,2023-10-22,140,547,723,5,2,19,9,8,5,9,6,67,33,1,2,1.88,0.99,13,4,6,5,5,1,3,3,,
1038044,2023-10-22,140,529,531,1,0,12,10,7,3,4,7,62,38,3,3,1.45,0.5,10,7,2,3,1,2,3,6,,
1038051,2023-10-22,140,533,542,1,1,12,16,3,7,9,3,68,32,4,3,1.53,1.66,9,8,3,8,5,4,6,2,,
1048949,2023-10-22,78,192,163,3,1,23,5,8,2,8,3,60,40,0,3,2.73,0.26,12,3,11,2,9,0,1,5,,
1048951,2023-10-22,78,180,170,2,5,15,9,5,6,6,5,60,40,3,2,1.56,2.51,10,6,5,3,4,1,1,3,,
1052333,2023-10-22,135,499,495,2,0,13,15,8,4,8,4,57,43,4,2,1.33,0.99,10,7,3,8,4,2,4,6,,
1052334,2023-10-22,135,500,512,2,1,12,12,6,5,4,5,55,45,2,3,1.52,1.51,8,8,4,4,1,1,4,4,,
1052337,2023-10-22,135,489,496,0,1,7,14,1,4,6,3,52,48,2,4,0.31,1.43,4,7,3,7,3,4,3,1,,
1052338,2023-10-22,135,497,1579,1,0,21,11,4,4,8,5,51,49,2,5,1.73,0.45,15,4,6,7,11,2,4,3,,
1052339,2023-10-22,135,514,490,2,2,13,13,2,6,8,5,48,52,3,4,1.52,1.66,8,10,5,3,2,3,4,0,,
1035126,2023-10-23,39,47,36,2,0,15,10,5,3,3,5,56,44,2,0,1.53,1.03,10,7,5,3,6,3,3,3,,
1038047,2023-10-23,140,532,724,2,0,12,5,4,4,4,5,62,38,0,4,1.44,0.54,7,5,5,0,3,0,4,2,,
1052335,2023-10-23,135,502,511,0,2,19,7,7,3,13,3,72,28,1,3,1.05,1.46,14,6,5,1,5,2,1,7,,
1052342,2023-10-23,135,494,867,1,1,12,12,6,1,2,7,44,56,3,5,2.5,0.78,7,5,5,7,3,3,0,4,,
1035132,2023-10-27,39,52,47,1,2,13,10,3,1,11,2,24,76,2,1,0.64,1.12,8,4,5,6,6,5,0,2,,
1038059,2023-10-27,140,547,538,1,0,12,4,2,2,10,1,66,34,3,2,0.58,0.18,7,3,5,1,3,2,2,1,,
1048959,2023-10-27,78,176,164,2,2,12,9,4,3,5,4,50,50,3,3,1.41,0.42,8,3,4,6,5,3,2,2,,
1052345,2023-10-27,135,495,514,1,0,8,7,4,2,7,0,52,48,3,4,0.49,0.65,6,3,2,4,1,2,2,3,,
1035127,2023-10-28,39,35,44,2,1,13,6,6,3,10,5,44,56,2,3,1.11,0.83,8,3,5,3,3,1,3,4,,
1035128,2023-10-28,39,42,62,5,0,13,2,8,0,6,1,67,33,0,3,2.77,0.03,10,0,3,2,3,1,0,2,,
1035131,2023-10-28,39,49,55,0,2,17,7,2,5,10,1,69,31,1,4,2.03,2.16,12,7,5,0,7,1,3,2,,
1035136,2023-10-28,39,39,34,2,2,11,13,6,5,8,7,43,57,1,4,0.89,2.19,6,11,5,2,3,5,2,4,,
1038052,2023-10-28,140,723,534,1,2,10,10,4,3,3,2,40,60,3,1,0.24,0.74,4,6,6,4,3,2,1,3,,
1038054,2023-10-28,140,529,541,1,2,15,13,3,4,6,3,52,48,2,1,1.55,1.07,9,5,6,8,5,5,2,2,,
1038056,2023-10-28,140,724,536,2,2,10,20,5,10,2,4,35,65,6,4,1.09,1.38,6,14,4,6,2,3,8,3,,
1038060,2023-10-28,140,798,546,0,0,15,8,4,0,7,3,59,41,0,1,0.9,0.23,11,2,4,6,4,5,0,4,,
1048953,2023-10-28,78,157,181,8,0,29,9,16,4,7,1,54,46,2,4,5.86,0.7,19,5,10,4,7,2,4,8,,
1048954,2023-10-28,78,173,192,6,0,26,6,13,2,11,1,62,38,2,5,4.31,0.86,19,4,7,2,6,1,1,7,,
1048957,2023-10-28,78,163,180,2,1,13,9,6,4,6,4,54,46,0,3,0.98,0.36,11,6,2,3,3,4,3,4,,
1048958,2023-10-28,78,162,182,2,0,10,7,4,2,3,3,57,43,1,5,0.78,0.57,5,5,5,2,2,2,2,3,,
1048960,2023-10-28,78,170,161,3,2,8,13,5,6,5,5,39,61,7,4,1.38,1.43,8,7,0,6,0,3,4,3,,
1048961,2023-10-28,78,172,167,2,3,23,7,10,5,6,0,73,27,2,1,3.61,1.73,15,5,8,2,4,1,2,8,,
1052347,2023-10-28,135,496,504,1,0,30,7,6,1,5,1,55,45,3,2,3.37,0.31,17,4,13,3,7,0,1,4,,
1052349,2023-10-28,135,867,503,0,1,11,10,6,2,3,0,49,51,3,5,0.49,0.78,6,7,5,3,3,2,1,6,,
1052352,2023-10-28,135,488,500,1,1,16,9,5,5,6,2,41,59,1,3,0.89,1.02,8,3,8,6,3,3,3,5,,
1035129,2023-10-29,39,66,1359,3,1,17,7,6,1,6,4,71,29,3,2,2.28,0.48,13,5,4,2,6,4,1,4,,
1035130,2023-10-29,39,51,36,1,1,18,10,7,5,7,3,71,29,0,3,1.43,0.71,10,5,8,5,3,1,4,5,,
1035133,2023-10-29,39,40,65,3,0,21,9,8,1,8,3,73,27,2,3,3.19,0.45,10,7,11,2,4,4,1,5,,
1035134,2023-10-29,39,33,50,0,3,7,21,3,10,7,12,40,60,4,1,0.95,4.0,6,12,1,9,1,5,7,3,,
1035135,2023-10-29,39,48,45,0,1,12,10,2,4,4,3,64,36,4,1,0.66,0.82,8,6,4,4,2,2,3,2,,
1038053,2023-10-29,140,531,532,2,2,12,11,7,5,10,4,57,43,3,1,1.86,1.86,8,7,4,4,1,3,2,5,,
1038055,2023-10-29,140,543,727,2,1,9,7,2,1,6,3,50,50,3,4,1.23,0.4,5,4,4,3,0,1,0,0,,
1038057,2023-10-29,140,728,548,2,2,16,15,7,3,4,5,55,45,3,2,0.95,1.91,7,9,9,6,4,4,1,5,,
1038061,2023-10-29,140,530,542,2,1,11,8,7,1,4,4,64,36,3,2,1.35,0.47,10,4,1,4,1,3,0,5,,
1048955,2023-10-29,78,168,160,2,1,18,10,4,3,11,4,71,29,0,2,1.45,0.91,10,8,8,2,5,2,2,2,,
1048956,2023-10-29,78,169,165,3,3,12,14,7,4,0,4,40,60,3,2,2.75,2.18,10,11,2,3,1,2,1,4,,
1052343,2023-10-29,135,490,512,4,3,24,10,6,6,5,7,47,53,1,4,3.63,1.46,15,7,9,3,9,1,2,1,,
1052346,2023-10-29,135,505,497,1,0,19,3,3,1,8,0,63,37,3,4,2.3,0.14,12,1,7,2,7,1,1,2,,
1052350,2023-10-29,135,1579,494,1,1,10,10,4,3,10,3,60,40,2,2,0.53,1.1,7,6,3,4,5,4,2,3,,
1052351,2023-10-29,135,492,489,2,2,17,20,4,6,6,4,48,52,5,3,1.9,2.06,11,15,6,5,5,7,4,2,,
1038058,2023-10-30,140,715,533,2,3,18,6,8,5,4,1,46,54,0,4,2.27,1.39,16,6,2,0,1,1,2,6,,
1052344,2023-10-30,135,511,499,0,3,9,18,2,6,3,6,44,56,4,0,0.35,1.65,4,12,5,6,2,4,3,2,,
1052348,2023-10-30,135,487,502,1,0,11,9,4,5,0,4,47,53,3,3,2.0,0.41,9,5,2,4,2,0,5,3,,
1038066,2023-11-03,140,534,530,2,1,9,13,3,5,3,4,53,47,0,3,0.41,1.24,5,10,4,3,3,5,4,1,,
1048970,2023-11-03,78,181,176,1,2,15,9,4,4,11,2,59,41,3,5,0.68,1.19,6,6,9,3,6,1,2,3,,
1052354,2023-11-03,135,500,487,1,0,6,11,2,1,2,6,50,50,2,5,0.59,0.51,5,6,1,5,2,6,1,1,,
1035137,2023-11-04,39,55,48,3,2,16,12,4,2,4,3,59,41,1,4,1.63,1.82,10,9,6,3,6,2,0,2,,
1035138,2023-11-04,39,44,52,0,2,17,4,5,3,12,1,68,32,0,5,1.12,1.3,15,3,2,1,2,1,1,5,,
1035139,2023-11-04,39,45,51,1,1,10,7,4,2,3,3,20,80,4,2,0.71,0.51,6,5,4,2,2,1,2,3,,
1035140,2023-11-04,39,36,33,0,1,18,12,3,5,9,4,45,55,5,2,1.01,0.69,9,6,9,6,7,2,4,2,,
1035142,2023-11-04,39,50,35,6,1,21,5,8,1,12,1,65,35,0,1,1.95,0.91,12,5,9,0,7,1,0,2,,
1035143,2023-11-04,39,34,42,1,0,9,14,2,1,0,11,41,59,5,1,1.04,0.57,5,5,4,9,4,9,1,0,,
1035145,2023-11-04,39,62,39,2,1,11,10,2,3,4,4,38,62,2,3,1.05,1.33,4,7,7,3,3,2,2,0,,
1038062,2023-11-04,140,543,798,2,0,22,8,3,1,6,1,57,43,1,5,2.26,0.62,13,3,9,5,6,1,1,1,,
1038063,2023-11-04,140,538,536,1,1,15,13,3,5,4,6,39,61,3,5,2.1,0.89,12,11,3,2,4,3,4,2,,
1038067,2023-11-04,140,548,529,0,1,13,12,6,4,8,3,51,49,3,3,0.95,1.23,9,5,4,7,2,4,3,6,,
1038069,2023-11-04,140,727,547,2,4,15,11,3,4,2,7,50,50,5,3,1.42,2.23,10,7,5,4,5,1,0,2,,
1048962,2023-11-04,78,165,157,0,4,15,14,1,8,3,2,50,50,3,2,0.96,3.38,7,13,8,1,6,2,4,1,,
1048963,2023-11-04,78,182,169,0,3,11,4,3,3,9,1,49,51,0,1,0.69,1.59,6,4,5,0,1,0,0,3,,
